id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,logperdida
707,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,04:30,,39.33,40.52,39.54,0.98,40.52,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.418558736,2.418558736,97.58144126,0.383556639
708,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,08:30,,39.54,40.52,39.44,1.08,40.52,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.665350444,2.665350444,97.33464956,0.425754319
709,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,10:30,,39.44,40.52,39.25,1.27,40.52,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-3.134254689,3.134254689,96.86574531,0.496134284
710,Perturbado,18/09/2019,Aire libre (control),E,79,Juvenil,Juvenil interior,Juvenil 4,114,114IALJ4,551,12:30,,39.25,40.52,38.96,1.56,40.52,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.849950642,3.849950642,96.15004936,0.585455162
712,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,15:30,PI,123.88,123.88,122.75,1.13,123.88,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.912173071,0.912173071,99.08782693,-0.039922753
713,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,18:30,,122.75,123.88,122.28,1.6,123.88,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.29157249,1.29157249,98.70842751,0.111118786
714,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,21:30,,122.28,123.88,121.51,2.37,123.88,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.91314175,1.91314175,98.08685825,0.281747149
715,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,00:30,,121.51,123.88,120.47,3.41,123.88,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.752663868,2.752663868,97.24733613,0.439753182
716,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,04:30,,120.47,123.88,121.27,2.61,123.88,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.106877624,2.106877624,97.89312238,0.323639311
717,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,08:30,,121.27,123.88,120.96,2.92,123.88,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.357119793,2.357119793,97.64288021,0.372381655
718,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,10:30,,120.96,123.88,120.25,3.63,123.88,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.930255086,2.930255086,97.06974491,0.466905428
719,Perturbado,18/09/2019,Aire libre (control),E,80,Adulto,Adulto interior,Adulto 4,114,114IALA4,551,12:30,,120.25,123.88,119.43,4.45,123.88,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-3.592185986,3.592185986,96.40781401,0.555358814
